side,entry_time,exit_time,entry_price,exit_price,stop_price,target_price,bars_held,gross_return_pct,net_return_pct,exit_reason,signal_score
short,2019-06-11 01:00:00,2019-06-11 10:00:00,7961.65,7821.131071,8074.065143,7821.131071,10,1.7649,1.6849,target,5.016
short,2019-06-17 14:00:00,2019-06-17 14:00:00,9239.54,9353.323143,9353.323143,9097.311071,1,-1.2315,-1.3115,stop,5.5739
short,2019-06-18 00:00:00,2019-06-18 05:00:00,9312.13,9123.300357,9463.193714,9123.300357,6,2.0278,1.9478,target,6.0028
short,2019-06-20 17:00:00,2019-06-20 18:00:00,9347.15,9423.474286,9423.474286,9251.744643,2,-0.8166,-0.8966,stop,5.4002
short,2019-06-21 16:00:00,2019-06-21 17:00:00,9790.39,9913.962571,9913.962571,9635.924286,2,-1.2622,-1.3422,stop,5.7451
short,2019-06-25 12:00:00,2019-06-25 12:00:00,11418.37,11231.480714,11567.881429,11231.480714,1,1.6367,1.5567,target,5.6719
long,2019-06-27 22:00:00,2019-06-28 00:00:00,10878.84,11609.4075,10294.386,11609.4075,3,6.7155,6.6355,target,5.7676
long,2019-06-30 17:00:00,2019-06-30 22:00:00,11296.46,11006.846,11006.846,11658.4775,6,-2.5638,-2.6438,stop,5.5797
long,2019-07-01 03:00:00,2019-07-01 12:00:00,11056.02,10703.297143,10703.297143,11496.923571,10,-3.1903,-3.2703,stop,4.9125
short,2019-07-09 00:00:00,2019-07-09 01:00:00,12238.6,12409.884571,12409.884571,12024.494286,2,-1.3995,-1.4795,stop,5.8529
long,2019-07-10 22:00:00,2019-07-11 03:00:00,11969.89,11661.833714,11661.833714,12354.960357,6,-2.5736,-2.6536,stop,4.9751
long,2019-07-11 08:00:00,2019-07-11 19:00:00,11585.6,11562.07,11219.162857,12043.646429,12,-0.2031,-0.2831,time,5.7468
long,2019-07-12 00:00:00,2019-07-12 07:00:00,11342.88,11701.008214,11056.377429,11701.008214,8,3.1573,3.0773,target,5.5598
long,2019-07-15 03:00:00,2019-07-15 14:00:00,10104.99,10480.330714,9804.717429,10480.330714,12,3.7144,3.6344,target,6.1124
short,2019-07-18 19:00:00,2019-07-19 06:00:00,10491.7,10456.97,10819.126,10082.4175,12,0.331,0.251,time,5.8028
long,2019-07-23 11:00:00,2019-07-23 20:00:00,10003.43,10199.272143,9846.756286,10199.272143,10,1.9577,1.8777,target,6.0139
short,2019-08-01 01:00:00,2019-08-01 05:00:00,10043.0,9888.701429,10166.438857,9888.701429,5,1.5364,1.4564,target,5.5696
short,2019-08-02 12:00:00,2019-08-02 12:00:00,10467.08,10564.367429,10564.367429,10345.470714,1,-0.9295,-1.0095,stop,4.8389
short,2019-08-02 14:00:00,2019-08-02 16:00:00,10545.5,10645.248286,10645.248286,10420.814643,3,-0.9459,-1.0259,stop_and_target_same_bar,5.2794
short,2019-08-04 23:00:00,2019-08-05 00:00:00,10944.52,11066.711714,11066.711714,10791.780357,2,-1.1165,-1.1965,stop,6.1566
long,2019-08-14 10:00:00,2019-08-14 12:00:00,10517.73,10683.363214,10385.223429,10683.363214,3,1.5748,1.4948,target,5.7348
long,2019-08-15 14:00:00,2019-08-15 20:00:00,10015.53,10282.888929,9801.642857,10282.888929,7,2.6694,2.5894,target,5.8893
short,2019-08-19 12:00:00,2019-08-19 19:00:00,10670.77,10792.479143,10792.479143,10518.633571,8,-1.1406,-1.2206,stop,6.1235
short,2019-08-19 20:00:00,2019-08-19 22:00:00,10685.59,10814.076571,10814.076571,10524.981786,3,-1.2024,-1.2824,stop,5.8927
long,2019-08-30 02:00:00,2019-08-30 09:00:00,9448.78,9578.495714,9345.007429,9578.495714,8,1.3728,1.2928,target,5.822
short,2019-09-06 09:00:00,2019-09-06 11:00:00,10704.16,10820.749429,10820.749429,10558.423214,3,-1.0892,-1.1692,stop,5.8592
long,2019-09-06 22:00:00,2019-09-07 09:00:00,10406.15,10380.73,10241.636857,10611.791429,12,-0.2443,-0.3243,time,4.8192
long,2019-09-09 05:00:00,2019-09-09 06:00:00,10321.4,10250.859714,10250.859714,10409.575357,2,-0.6834,-0.7634,stop,5.9599
short,2019-09-12 23:00:00,2019-09-13 05:00:00,10386.0,10274.593929,10475.124857,10274.593929,7,1.0727,0.9927,target,6.292
short,2019-09-14 22:00:00,2019-09-15 03:00:00,10379.99,10298.147857,10445.463714,10298.147857,6,0.7885,0.7085,target,5.3715
long,2019-09-16 17:00:00,2019-09-16 21:00:00,10145.16,10216.648929,10087.968857,10216.648929,5,0.7047,0.6247,target,5.5469
long,2019-09-23 15:00:00,2019-09-23 16:00:00,9911.0,9840.523143,9840.523143,9999.096071,2,-0.7111,-0.7911,stop,6.0145
long,2019-09-24 01:00:00,2019-09-24 12:00:00,9748.19,9684.49,9632.412286,9892.912143,12,-0.6535,-0.7335,time,5.8179
long,2019-09-24 10:00:00,2019-09-24 13:00:00,9734.54,9637.024571,9637.024571,9856.434286,4,-1.0017,-1.0817,stop,5.4838
long,2019-09-25 17:00:00,2019-09-25 21:00:00,8346.71,8545.800714,8187.437429,8545.800714,5,2.3853,2.3053,target,5.0833
long,2019-09-27 13:00:00,2019-09-27 15:00:00,7991.52,7895.720571,7895.720571,8111.269286,3,-1.1988,-1.2788,stop,5.587
long,2019-09-27 16:00:00,2019-09-27 21:00:00,7978.53,8098.239643,7882.762286,8098.239643,6,1.5004,1.4204,target,6.0126
long,2019-10-05 14:00:00,2019-10-05 14:00:00,8073.38,8028.426286,8028.426286,8129.572143,1,-0.5568,-0.6368,stop,6.0823
long,2019-10-07 00:00:00,2019-10-07 10:00:00,7855.3,7974.806071,7759.695143,7974.806071,11,1.5213,1.4413,target,5.6871
short,2019-10-08 03:00:00,2019-10-08 08:00:00,8266.71,8164.550357,8348.437714,8164.550357,6,1.2358,1.1558,target,5.6358
long,2019-10-16 10:00:00,2019-10-16 11:00:00,8149.8,8111.143714,8111.143714,8198.120357,2,-0.4743,-0.5543,stop,5.7279
long,2019-10-16 17:00:00,2019-10-17 04:00:00,7971.44,7933.37,7904.658286,8054.917143,12,-0.4776,-0.5576,time,6.1358
short,2019-10-21 13:00:00,2019-10-21 15:00:00,8232.04,8283.837143,8283.837143,8167.293571,3,-0.6292,-0.7092,stop_and_target_same_bar,5.6012
long,2019-10-23 05:00:00,2019-10-23 12:00:00,7969.45,7909.525429,7909.525429,8044.355714,8,-0.7519,-0.8319,stop,5.5026
long,2019-10-23 17:00:00,2019-10-24 04:00:00,7470.8,7417.43,7350.290857,7621.436429,12,-0.7144,-0.7944,time,6.9102
long,2019-10-30 16:00:00,2019-10-31 03:00:00,9093.72,9100.02,8969.976857,9248.398929,12,0.0693,-0.0107,time,5.6667
long,2019-11-14 12:00:00,2019-11-14 23:00:00,8636.12,8646.68,8576.639429,8710.470714,12,0.1223,0.0423,time,5.8618
long,2019-11-23 10:00:00,2019-11-23 14:00:00,7151.56,7288.722143,7041.830286,7288.722143,5,1.9179,1.8379,target,5.6475
long,2019-11-23 11:00:00,2019-11-23 15:00:00,7166.38,7299.763214,7059.673429,7299.763214,5,1.8612,1.7812,target,5.5125
short,2019-11-25 17:00:00,2019-11-26 04:00:00,7207.66,7187.49,7412.956,6951.04,12,0.2798,0.1998,time,5.8358
long,2019-12-10 10:00:00,2019-12-10 14:00:00,7314.1,7253.818,7253.818,7389.4525,5,-0.8242,-0.9042,stop,4.956
long,2019-12-12 03:00:00,2019-12-12 14:00:00,7156.72,7165.52,7092.417143,7237.098571,12,0.123,0.043,time,5.7448
long,2019-12-14 15:00:00,2019-12-14 15:00:00,7152.61,7115.074857,7115.074857,7199.528929,1,-0.5248,-0.6048,stop,6.2764
long,2019-12-17 09:00:00,2019-12-17 11:00:00,6880.33,6930.543571,6840.159143,6930.543571,3,0.7298,0.6498,target,5.9153
long,2019-12-25 19:00:00,2019-12-25 19:00:00,7174.51,7239.881071,7122.213143,7239.881071,1,0.9112,0.8312,target,5.5705
short,2019-12-28 21:00:00,2019-12-29 08:00:00,7339.85,7354.59,7384.722286,7283.759643,12,-0.2008,-0.2808,time,5.3003
long,2019-12-31 01:00:00,2019-12-31 12:00:00,7251.0,7247.99,7203.263143,7310.671071,12,-0.0415,-0.1215,time,5.8572
long,2019-12-31 05:00:00,2019-12-31 14:00:00,7240.21,7295.6275,7195.876,7295.6275,10,0.7654,0.6854,target,5.3737
short,2020-01-05 17:00:00,2020-01-05 21:00:00,7461.26,7404.863214,7506.377429,7404.863214,5,0.7559,0.6759,target,5.6927
long,2020-01-10 08:00:00,2020-01-10 12:00:00,7753.05,7862.8275,7665.228,7862.8275,5,1.4159,1.3359,target,5.6401
short,2020-01-15 01:00:00,2020-01-15 04:00:00,8774.15,8574.5075,8933.864,8574.5075,4,2.2753,2.1953,target,6.0612
short,2020-01-17 11:00:00,2020-01-17 12:00:00,8937.0,8807.2125,9040.83,8807.2125,2,1.4522,1.3722,target,6.1099
short,2020-01-29 22:00:00,2020-01-30 00:00:00,9377.99,9248.611786,9481.492571,9248.611786,3,1.3796,1.2996,target,5.7675
long,2020-02-04 14:00:00,2020-02-05 01:00:00,9157.85,9189.6,9069.445143,9268.356071,12,0.3467,0.2667,time,5.3065
short,2020-02-06 08:00:00,2020-02-06 12:00:00,9629.85,9727.858286,9727.858286,9507.339643,5,-1.0178,-1.0978,stop,5.6713
short,2020-02-07 03:00:00,2020-02-07 14:00:00,9800.0,9823.22,9909.409143,9663.238571,12,-0.2369,-0.3169,time,5.5367
short,2020-02-12 15:00:00,2020-02-13 02:00:00,10346.27,10405.75,10440.964571,10227.901786,12,-0.5749,-0.6549,time,5.5749
short,2020-02-12 22:00:00,2020-02-13 07:00:00,10373.0,10465.25,10465.25,10257.6875,10,-0.8893,-0.9693,stop,5.7563
long,2020-02-17 15:00:00,2020-02-18 01:00:00,9591.79,9737.773214,9475.003429,9737.773214,11,1.522,1.442,target,5.3353
long,2020-02-17 16:00:00,2020-02-18 03:00:00,9635.27,9724.82,9514.074286,9786.764643,12,0.9294,0.8494,time,4.7842
short,2020-02-23 11:00:00,2020-02-23 22:00:00,9851.53,9909.94,9923.034571,9762.149286,12,-0.5929,-0.6729,time,6.3299
long,2020-02-25 22:00:00,2020-02-26 01:00:00,9389.92,9269.422,9269.422,9540.5425,4,-1.2833,-1.3633,stop,4.9104
